"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Regioaanduiding/Indelingswijziging wijken en buurten (code)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpraktijk (km)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 1 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 3 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 5 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpost (km)";"Gezondheid en welzijn/Afstand tot apotheek (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Afstand tot consultatiebureau (km)";"Gezondheid en welzijn/Fysiotherapeut/Afstand tot fysiotherapeut (km)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 1 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 3 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot grote supermarkt (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot ov. dagel. levensmiddelen (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Afstand tot warenhuis (km)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 10 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 20 km (aantal)";"Horeca/Cafés en dergelijke/Afstand tot café e.d. (km)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 1 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 3 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 5 km (aantal)";"Horeca/Cafetaria's en dergelijke/Afstand tot cafetaria e.d. (km)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 1 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 3 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 5 km (aantal)";"Horeca/Restaurants/Afstand tot restaurant (km)";"Horeca/Restaurants/Aantal restaurants/Binnen 1 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 3 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Afstand tot hotel e.d. (km)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 10 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 20 km (aantal)";"Kinderopvang/Kinderdagverblijf/Afstand tot kinderdagverblijf (km)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 1 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 3 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 5 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Afstand tot buitenschoolse opvang (km)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 1 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 3 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 5 km (aantal)";"Onderwijs/Basisonderwijs/Afstand tot school (km)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 1 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 10 km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 3  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 5  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 10  km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 10 km (aantal)";"Groenvoorzieningen/Openbaar groen/Afstand tot openbaar groen totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot park of plantsoen (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot dagrecreatief terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot bos (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat. terrein totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open droog nat. terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat natuurlijk terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot semi-openbaar groen totaal (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot sportterrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot volkstuin (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot verblijfsrecreatief terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot begraafplaats (km)";"Groenvoorzieningen/Afstand tot recreatief binnenwater (km)";"Verkeer en vervoer/Afstand tot oprit hoofdverkeersweg (km)";"Verkeer en vervoer/Treinstations/Afstand tot treinstations totaal (km)";"Verkeer en vervoer/Treinstations/Afstand tot belangrijk overstapstation (km)";"Vrije tijd en cultuur/Afstand tot bibliotheek (km)";"Vrije tijd en cultuur/Sport/Afstand tot binnenzwembad (km)";"Vrije tijd en cultuur/Sport/Afstand tot kunstijsbaan (km)";"Vrije tijd en cultuur/Museum/Afstand tot museum (km)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot podiumkunsten totaal (km)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot poppodium (km)";"Vrije tijd en cultuur/Bioscoop/Afstand tot bioscoop (km)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Afstand tot sauna (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot zonnebank (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot attractie (km)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 50 km (aantal)";"Afstand tot brandweerkazerne (km)"
"Sweelinckplein e.o.";"'s-Gravenhage                           ";"Buurt     ";"BU05181143";"1";0,5;5,7;44,5;80,1;2,3;0,7;2,3;4;6;14,8;2,3;3;5;9;;;;;;0,6;2,9;46,8;105,5;0,4;35,1;369,5;727,7;1,3;10,3;19;37,8;0,5;6,8;186,4;309,5;0,4;16,4;228,2;514,7;0,3;44,7;431,3;819,3;0,7;78,9;98,2;149,9;0,4;13,7;118,9;223,9;0,5;6,8;69;136,4;0,6;3;44,3;92,9;0,6;17,7;35,5;60,9;0,7;12,8;25,5;48,2;0,8;11,6;21;31,5;;;;;;;;;;;;;;5,1;3,8;3,8;1,4;2,7;7,1;1;20,2;25;45,4;1,2;18;21,7;32;2,7;1,3;6;7;16;4,1;1,1;2,8;12;17;56,6;1,6
"Wijk 12 Bomen- en Bloemenbuurt";"'s-Gravenhage                           ";"Wijk      ";"WK051812  ";"1";0,4;4,8;34,2;73,4;2,9;0,5;2,9;3,2;5,2;12,6;2,9;2,2;4,2;7,4;;;;;;0,5;3,5;34,7;90,4;0,3;28,4;265,9;646,8;0,7;8,9;18,2;35,4;0,4;7,3;101,5;273;0,4;15,5;140,1;417,3;0,3;22,9;225,6;661,7;1,9;57,8;96,5;141,2;0,4;12,4;98,8;202,2;0,4;7,3;58,1;124,6;0,5;4;37,4;87;0,4;17,2;32,6;58,6;0,4;11,6;23,9;46,1;0,4;9,2;18,6;30,2;;;;;;;;;;;;;;5,6;5,2;5,3;0,8;2,3;6,2;2,1;15;25,2;40;1,9;15,6;21;30,5;3,9;2,3;4,1;6,4;14,4;4,1;0,9;4;10,9;17;54;2,8
"Bloemenbuurt-West";"'s-Gravenhage                           ";"Buurt     ";"BU05181250";"1";0,3;5,4;29,7;64,1;2,4;0,4;2,4;3;5;11,5;2,4;2;4;6;;;;;;0,9;1,3;28,5;81,1;0,6;18;195,2;552,4;1,1;6,6;18;34;0,6;2,2;61,3;230,3;0,6;10,8;100,5;313,2;0,5;8,6;142,6;483,7;2,9;26,7;95,9;132,7;0,6;7,5;76,1;182,6;0,3;6,6;49,3;106,4;0,4;2,7;32;77,7;0,4;15,8;28,5;56;0,4;10,9;21;44;0,4;7,9;14,1;28,9;;;;;;;;;;;;;;4,9;5,7;6,1;1,4;1,4;5,4;3,1;8,2;25,1;35,8;2,6;9,8;21;28,4;4,7;3,2;1;6;12;3,1;1,8;4,8;10,1;17;53;2,9
"Bloemenbuurt-Oost";"'s-Gravenhage                           ";"Buurt     ";"BU05181251";"1";0,4;4,8;32,5;71,5;3;0,6;3;3;5;12;3;2;4;7;;;;;;0,4;3,4;32,8;85,9;0,3;24,7;250,4;625,6;0,8;8,3;17,9;34,8;0,3;7,5;90,1;269,4;0,3;13,9;127,6;390,3;0,3;18,5;204;626,9;2,1;53,3;96,2;139,4;0,4;11,4;94,2;198,2;0,4;7,4;56,4;122;0,7;3,7;35,3;85,9;0,5;17,8;32,1;58,3;0,5;12,1;23,6;46,1;0,5;9,2;18,5;29,9;;;;;;;;;;;;;;5,6;5,4;5,4;0,8;2,2;6,2;2,2;14,7;25,5;38,1;2;15,4;21;30;4,1;2,4;3,6;6,1;13,9;4;1;4,2;10,9;17;53,5;3,1
"Bomenbuurt";"'s-Gravenhage                           ";"Buurt     ";"BU05181252";"1";0,4;4,6;37,8;79;3;0,5;3;3,4;5,6;13,5;3;2,4;4,6;8,5;;;;;;0,5;4,4;39,2;98,7;0,2;36,3;309,1;705;0,4;10,5;18,5;36,6;0,4;8,9;128,9;293;0,3;18,9;168,4;485,5;0,2;33,1;280;765,9;1,4;74,4;97,1;146,4;0,3;15,3;112,2;213,8;0,4;7,4;63,3;134,2;0,5;4,9;41,7;91,5;0,4;17;34,7;60;0,4;11,4;25,3;47;0,4;9,6;20,3;31;;;;;;;;;;;;;;5,9;4,7;4,7;0,4;2,9;6,6;1,6;18;25;43,7;1,4;17,9;21;31,9;3,4;1,8;5,8;6,9;15,9;4,5;0,5;3,5;11,3;17;55;2,5
"Wijk 13 Vogelwijk";"'s-Gravenhage                           ";"Wijk      ";"WK051813  ";"1";0,9;1,3;24,8;61,2;3,5;1,2;3,5;2,7;5;11,2;3,5;1,9;4;6,5;;;;;;0,9;1,4;23,2;71,8;0,7;7,8;167,9;510,7;1,3;6,8;17,4;33,5;1;1,5;52,8;210,2;0,7;3,2;88;307,7;0,6;5,7;158,4;495,5;2,1;41,9;94,4;134,5;0,4;5,3;68,3;169,8;0,3;6,5;44,9;104,1;0,4;3,2;25,8;71,5;0,9;15;27,2;55;0,9;10,2;19,3;43,2;0,9;8,1;15,2;28,5;;;;;;;;;;;;;;5,7;6,1;6,2;1,3;2,5;6,4;2,4;10,9;24,6;36,5;2,6;10,5;20,7;28,3;4,9;2,6;2,2;6,1;12,7;4,1;1,7;4,4;10;17;53,2;3,1
"Vogelwijk";"'s-Gravenhage                           ";"Buurt     ";"BU05181309";"1";0,9;1,3;24,8;61,2;3,5;1,2;3,5;2,7;5;11,2;3,5;1,9;4;6,5;;;;;;0,9;1,4;23,2;71,8;0,7;7,8;167,9;510,7;1,3;6,8;17,4;33,5;1;1,5;52,8;210,2;0,7;3,2;88;307,7;0,6;5,7;158,4;495,5;2,1;41,9;94,4;134,5;0,4;5,3;68,3;169,8;0,3;6,5;44,9;104,1;0,4;3,2;25,8;71,5;0,9;15;27,2;55;0,9;10,2;19,3;43,2;0,9;8,1;15,2;28,5;;;;;;;;;;;;;;5,7;6,1;6,2;1,3;2,5;6,4;2,4;10,9;24,6;36,5;2,6;10,5;20,7;28,3;4,9;2,6;2,2;6,1;12,7;4,1;1,7;4,4;10;17;53,2;3,1
"Wijk 14 Bohemen en Meer en Bos";"'s-Gravenhage                           ";"Wijk      ";"WK051814  ";"1";0,8;1,2;18;47,2;3;0,8;3;1,8;5;11;3;1,1;4;6;;;;;;0,5;2,7;16,6;61,4;0,4;12,7;103,3;380,1;1;5,6;17,5;32,7;1,4;0,1;15,4;127,2;0,7;4;55;203,6;0,6;6;63,1;262,7;1,5;8,2;94,3;130,5;0,5;2,8;43,9;140;0,5;3,6;31,5;82,3;0,6;1,7;20;58,1;0,6;10,3;23,7;52,7;1;7,3;17,2;41,5;0,6;5,9;10,2;26,8;;;;;;;;;;;;;;4;6,4;7,1;1,1;1,6;4,6;4,4;3,7;24,4;35,7;3,6;4,3;19,8;26,9;5,9;4,6;0,8;6;12;2,1;2,4;5,7;10,1;17;53;2,6
"Bosjes van Pex";"'s-Gravenhage                           ";"Buurt     ";"BU05181481";"1";0,6;4,6;22,3;54,7;2,5;0,9;2,5;2,8;5;11;2,5;1,8;4;6;;;;;;0,8;2,7;22,8;73,1;0,6;17,9;145,1;472,8;0,8;6;18;33,1;0,6;1;37,4;178;0,7;9,3;79,2;253,3;0,6;6,5;97,7;360,6;2,3;15,2;95;130,6;0,7;4,1;61;166,5;0,4;4,5;39,5;95,8;0,8;1,1;26,5;70,4;0,6;12,8;26;54,9;1,1;8,8;19;42,9;0,6;7,3;11;28,2;;;;;;;;;;;;;;4,5;5,8;6,6;1,1;1,3;5;3,7;6,3;25;35;3,2;6,7;20,2;27,8;5,3;3,9;1;6;12;2,7;2,5;5,2;10;17;53;2,5
"Bohemen en Meer en Bos";"'s-Gravenhage                           ";"Buurt     ";"BU05181492";"1";0,8;0,9;17,7;46,6;3,1;0,8;3,1;1,8;5;11;3,1;1;4;6;;;;;;0,5;2,7;16,1;60,4;0,4;12,2;99,8;372,4;1;5,5;17,4;32,6;1,4;0,1;13,6;123;0,7;3,6;53;199,5;0,6;5,9;60,2;254,6;1,4;7,6;94,3;130,5;0,4;2,7;42,4;137,8;0,5;3,5;30,8;81,2;0,6;1,8;19,5;57,1;0,5;10,1;23,5;52,5;1;7,1;17;41,4;0,6;5,8;10,1;26,7;;;;;;;;;;;;;;3,9;6,4;7,2;1,1;1,6;4,6;4,5;3,4;24,3;35,8;3,7;4,1;19,8;26,8;6;4,6;0,7;6;12;2;2,3;5,7;10,1;17;53;2,6
"Wijk 15 Kijkduin en Ockenburgh";"'s-Gravenhage                           ";"Wijk      ";"WK051815  ";"1";1,7;0;10,5;31,6;3,9;1,7;3,9;1,1;4,6;11;3,9;1;3,1;6;;;;;;0,8;0,7;9,8;40,2;0,6;4,9;62,4;217,9;1,8;3,5;17,4;31,8;2,2;0;4,6;57,2;0,7;2,3;29,3;124,7;0,7;7,8;38,4;146,3;1,4;3,5;89,1;128,4;0,8;1,3;22,4;91,3;0,9;1,3;19,4;57,6;1,3;0,4;10,6;40,3;1;8,1;16,5;51;1,5;5,4;11,7;40,1;1,3;4,1;7,6;26,3;;;;;;;;;;;;;;3,7;7,4;8,1;1,9;2,7;4,5;5,2;1,7;22;35,3;4,5;2;19,4;26,2;6,9;5,5;0,2;5,9;11,8;2,3;2,4;6,6;8,3;17;51,1;3,4
"Ockenburgh";"'s-Gravenhage                           ";"Buurt     ";"BU05181590";"1";1,8;0;7,5;25,7;3,9;1,8;3,9;1;4,9;11;3,9;1;2,6;6;;;;;;1,1;0,4;9,5;35,3;0,7;3;52,4;162,1;1,8;2,7;18;31,4;2,1;0;3,2;35,1;1,1;1,1;24,1;100,5;0,9;3,3;29,4;91,7;2;2,5;85,7;127,2;0,7;1,5;17,8;74,6;0,7;1,6;14,7;48,1;1,3;0,1;9;35,5;0,8;6,1;13,5;52,7;1,2;3,9;9,9;41,9;1,3;2,3;5,9;26,9;;;;;;;;;;;;;;2,9;7,7;8,4;1,8;3,1;3,8;6;0,1;21,4;35,3;4,5;0,9;19,8;26;7,2;6,5;0;5,6;11,4;1,8;1,8;6,8;7,1;17;49,5;3,4
"Kijkduin";"'s-Gravenhage                           ";"Buurt     ";"BU05181591";"1";1,7;0;12,4;35,2;3,9;1,7;3,9;1,2;4,4;11;3,9;1;3,4;6;;;;;;0,6;0,9;10;43,2;0,6;6;68,5;252,7;1,8;3,9;17;32;2,2;0;5,5;70,9;0,5;3;32,6;139,8;0,6;10,6;43,9;180,4;1;4,2;91,3;129,1;0,9;1,2;25,2;101,8;1;1,2;22,3;63,6;1,2;0,6;11,6;43,3;1,2;9,4;18,3;50;1,6;6,4;12,8;39;1,2;5,2;8,6;26;;;;;;;;;;;;;;4,2;7,2;8;1,9;2,4;4,9;4,7;2,7;22,4;35,3;4,5;2,7;19,2;26,3;6,8;4,9;0,4;6;12;2,6;2,7;6,5;8,9;17;52,1;3,4
"Wijk 16 Kraayenstein en Vroondaal";"'s-Gravenhage                           ";"Wijk      ";"WK051816  ";"1";2,1;0;5,8;25;3,6;2,1;3,7;1;5,6;11,4;3,7;1;2,6;6,3;;;;;;1,6;0,6;10;39;1,2;3,2;37,6;167,9;2,3;3,4;17,3;32,2;1,7;0,6;3,5;33;1;1,5;22;106,3;1,1;1,2;17,1;86,1;3;4,2;67,8;129,8;1;1,2;16,6;70;1,1;0,6;10,7;46,6;1,7;0,3;7,8;33,9;1,6;3,3;11,3;50,6;1,6;2,9;8,4;41,3;3,3;0,4;3,6;24,3;;;;;;;;;;;;;;1,5;7,8;8,5;2,1;3,2;2,7;5,4;0,3;17,4;35,2;4,1;0,8;18,3;26,1;7,5;7,7;0;5,3;11,2;2,3;1,9;6;5,8;17;49;3,1
"Kraayenstein en Vroondaal";"'s-Gravenhage                           ";"Buurt     ";"BU05181697";"1";2,1;0;5,8;25;3,6;2,1;3,7;1;5,6;11,4;3,7;1;2,6;6,3;;;;;;1,6;0,6;10;39;1,2;3,2;37,6;167,9;2,3;3,4;17,3;32,2;1,7;0,6;3,5;33;1;1,5;22;106,3;1,1;1,2;17,1;86,1;3;4,2;67,8;129,8;1;1,2;16,6;70;1,1;0,6;10,7;46,6;1,7;0,3;7,8;33,9;1,6;3,3;11,3;50,6;1,6;2,9;8,4;41,3;3,3;0,4;3,6;24,3;;;;;;;;;;;;;;1,5;7,8;8,5;2,1;3,2;2,7;5,4;0,3;17,4;35,2;4,1;0,8;18,3;26,1;7,5;7,7;0;5,3;11,2;2,3;1,9;6;5,8;17;49;3,1
"Wijk 17 Loosduinen";"'s-Gravenhage                           ";"Wijk      ";"WK051817  ";"1";0,7;2,8;19,5;52;1,7;0,6;1,7;2,5;6,4;12,1;1,7;1,5;4;6,8;;;;;;0,6;2,6;27,6;69,3;0,5;11,7;134,6;423,3;1,2;6;19,3;33,9;0,8;1,3;30,9;160,8;0,5;6,6;79,4;234,6;0,6;4,1;55,3;257,7;2,6;6,4;97,1;133,6;0,5;3,4;50,9;155,7;0,5;2,1;29,5;92,9;0,5;2,4;23,9;69,4;1,5;8,5;22,6;60,1;1,5;5,9;17,7;47,5;2;3;9,7;30,4;;;;;;;;;;;;;;2,4;5,7;6,4;1,2;2,2;3;5,5;1,1;24,2;36,7;2,4;4;20,9;27,3;5,4;5,6;0,5;6;12,2;1,4;1,2;4,6;10,7;17,5;52,5;1,4
"Kerketuinen en Zichtenburg";"'s-Gravenhage                           ";"Buurt     ";"BU05181785";"1";0,8;1,5;15,4;55,5;1,8;0,8;1,8;2,7;7,7;12;1,8;1,7;4,7;7;;;;;;0,5;7;30,9;70;0,4;10;119,5;424,9;2,1;7;20;34,7;0,1;2;18,2;167,1;0,4;7,6;82,3;225,1;0,4;2,9;44,9;225,6;1,2;4,7;98,3;135,5;0,5;4,1;46,5;159,9;0,5;1;26,2;104,2;0,5;1,7;24,8;75,5;1,4;5,1;20,7;66;1,4;5;16,7;51,3;3,1;0;8,7;34,6;;;;;;;;;;;;;;1,8;5,5;6,2;0,5;3;1,6;5,5;0;24;37;1,6;3;21,5;27;5,5;5,4;0;6;12;2,1;1,6;3,9;11,7;18;52;1,3
"Houtwijk";"'s-Gravenhage                           ";"Buurt     ";"BU05181786";"1";0,7;2,4;21,8;55,9;1,4;0,7;1,4;2,7;6,1;12,4;1,4;1,7;4;6,9;;;;;;0,7;2,3;30,9;74,1;0,7;7,1;151,6;460,5;1,5;6,4;19,4;34,4;0,8;1,4;39,7;180;0,6;5,6;90,9;253,8;0,8;3;60,4;289,1;2,7;7,7;97,2;134,8;0,6;2,7;57,8;169,1;0,6;2;32,6;101,3;0,5;2,2;27,3;75,4;1,6;8,7;24,4;61,8;1,6;6,2;19,2;48,6;2,1;3;10,6;31,2;;;;;;;;;;;;;;2,5;5,4;6,2;1,4;2,1;3,1;5,3;1,5;24,7;36,8;2,1;4,9;21,2;27,4;5,2;5,3;0,7;6;12,2;1,7;1,4;4,3;10,9;17,7;52,8;1,2
"Kom Loosduinen";"'s-Gravenhage                           ";"Buurt     ";"BU05181795";"1";0,5;3,7;13,8;42;2,5;0,5;2,5;1,8;7;11,3;2,5;1;4;6,3;;;;;;0,4;3,2;19,1;57,3;0,2;23,3;92,2;329,8;0,5;5;19,1;32,5;0,6;1;9,2;112,2;0,3;9,3;50,3;186,5;0,3;7;42,9;179,8;2,4;3,1;96,7;130,5;0,3;5,1;33,9;122;0,5;2,5;21,8;71,5;0,5;2,9;15,3;54,1;1,3;8,1;18,3;55,6;1,3;5,1;14,1;44,5;1,8;3;7,6;28,3;;;;;;;;;;;;;;2,1;6,4;7,2;0,5;2,4;2,8;6;0;23,2;36,6;3,1;1,8;20;27;6;6,1;0;6;12;0,5;0,6;5,5;10,2;17;51,5;2
"Wijk 18 Waldeck";"'s-Gravenhage                           ";"Wijk      ";"WK051818  ";"1";0,6;2,6;19,6;49,8;2,4;0,7;2,4;2,3;5,9;11,5;2,4;1,4;4;6,4;;;;;;0,7;2,1;20,2;65,5;0,4;14,9;121,3;409,4;0,9;5,4;18,7;33,1;1,1;0,6;26,7;149,3;0,5;6,1;67,3;221,3;0,6;4,9;65,1;259;2,3;6,6;96,1;132,5;0,4;4,3;47,2;147,8;0,5;2,7;32,1;86,2;0,5;2,1;22,4;64,3;0,7;9,9;23,2;56,3;0,7;6,7;17,5;44,6;1,2;5;9,9;28,3;;;;;;;;;;;;;;3,2;6;6,7;0,8;1,4;3,8;5;2,3;24,4;36,7;3;4;20,5;27,2;5,5;5,2;0,5;6;12,1;1,3;1,6;5,2;10,7;17,1;52,9;2
"Waldeck-Zuid";"'s-Gravenhage                           ";"Buurt     ";"BU05181806";"1";0,6;3,8;13,1;40,9;2,6;0,6;2,6;1,7;7;11;2,6;1;4;6;;;;;;0,4;3,9;14,2;55,1;0,3;27,5;84,6;315,7;0,5;5;19;32,3;1;0,4;8,4;105,8;0,4;9,8;44,9;178,4;0,3;7,3;42,6;173,5;2;2,3;96,6;130,6;0,5;5,6;30,7;120,4;0,7;2,4;22,1;69,7;0,5;3,4;14,2;52,7;0,9;8,2;19;53,9;0,9;5,2;14,3;42,9;1,4;3,2;8,1;27,5;;;;;;;;;;;;;;2,4;6,5;7,3;0,5;2,1;3,1;5,8;0;22,8;37;3,2;1,9;20;27;6,1;6;0;6;12;0,5;0,8;5,6;10;17;52;2,1
"Nieuw Waldeck";"'s-Gravenhage                           ";"Buurt     ";"BU05181840";"1";0,5;3,1;19;49;2,3;0,7;2,3;2,4;5,9;11,5;2,3;1,4;4;6,5;;;;;;0,8;1,7;19;63,3;0,6;10,2;110;403,1;1;5,3;18,5;33,3;1,1;0,5;21,2;145,9;0,7;4,7;61,7;212,6;0,8;3,6;55,8;239,5;2,6;4,8;95,8;132,8;0,4;3;43,8;145,3;0,5;2,4;30,8;84,8;0,5;1,8;21,5;63,5;0,8;9,7;23;56,1;0,8;6,6;17,4;44,6;1,4;4,9;9,7;28,3;;;;;;;;;;;;;;3,1;6;6,7;0,8;1,4;3,8;5,1;1,8;24,8;36,8;2,9;3,1;20,4;27;5,5;5,3;0,2;6;12;1,3;1,7;5,2;10,7;17,1;53;1,8
